x1,x2,s,y1,y2,y3
1.4918180978945896,-4.636885530137535,1,1,0,0
0.6609522696068766,3.964240273613326,1,1,1,1
-0.09919944841002287,4.106093664020982,0,1,1,1
0.10141769230219078,-3.6450805763471403,1,1,0,0
1.4378478393897534,-2.9965052810572237,1,1,0,0
1.056278765453227,3.3915097882136394,1,1,1,1
0.16065581858567168,0.1912742987066458,1,0,0,0
1.574689691683562,-2.1899292684278437,1,1,0,0
1.2385340461784327,-1.6319859210586645,1,1,0,0
-0.592343295205776,-2.5891044045803224,0,0,0,0
0.29845324062397693,-5.550692495074364,0,0,0,0
1.1452335352652694,-6.239549778287079,0,0,0,0
0.9672558124277585,-5.279480789552044,1,1,1,0
-0.6203122997781138,-0.6085667075860531,0,0,0,0
0.5586526577683323,-1.3950135285536505,0,0,0,0
-1.0059401596223545,-5.893157725298987,0,0,0,0
-0.6564248372748959,6.396399792967598,0,0,1,1
0.41567552899238414,6.3449079574600615,0,0,1,1
0.2013127655650176,3.232478229326828,0,1,1,1
1.4926587544699335,-2.6438366059406917,1,1,0,0
0.3042473652978902,-2.8578172858591167,1,1,0,0
0.5999587619576994,-6.977564496188629,1,1,0,0
0.5885858378528591,-5.171937224018462,1,1,0,0
-0.10560299181576,2.517676769046499,0,1,1,1
0.48034669923032985,-3.458900089492107,0,0,0,0
0.3452145121915245,-1.3778136758375323,0,0,1,1
0.4960684142592529,3.0272478273138104,0,0,1,1
0.14836658624705668,-0.7040420223792491,0,1,0,1
0.6231477669096996,1.4742140620333477,1,1,1,1
0.153866287339716,-3.743924012527026,0,1,1,0
1.1074827953130468,-13.967426366396504,1,1,0,0
0.31125957015249883,-7.6691526031987145,0,0,0,0
-0.44790788020541356,-2.252358952198601,0,1,0,0
1.1907081271045854,-2.921979098433808,1,0,0,0
0.049333726907897835,3.21131801882264,0,0,1,1
0.7817023725144647,1.255586666431729,0,0,1,1
2.0765598962852914,-11.873554258966841,1,1,0,0
-0.31277851755462666,-2.09054965805935,0,0,0,0
0.6989481305433677,-7.929280636936232,0,1,0,0
-0.5667964128192294,3.783177544511658,0,1,1,1
0.18590554074874674,-1.1366962918546992,0,0,0,0
0.6980802236019246,0.5502489257044894,1,1,1,1
-0.5424280297307226,2.739225179735098,0,0,1,1
1.8873292804866666,1.2182714630603297,1,1,1,1
1.1033452558540016,-8.111214569011373,1,1,0,0
1.98338198596737,-3.5213628875915397,1,1,0,0
0.5048559274058572,-4.380005725163237,0,1,0,0
-0.5338710055095532,-1.096531746970753,0,0,1,1
-0.21115741206263536,-1.3154597641772603,0,1,0,1
1.1218009472913202,-6.203339951752915,0,1,0,0
1.011735974884987,0.727856482315548,0,0,1,1
0.08293176132676866,0.7031544564109256,0,1,0,0
-0.5974934026343302,-3.291659353662161,0,0,0,0
1.0657869839540344,0.5266761041135539,1,1,1,1
0.29694761430449457,0.23575587292115574,1,0,0,0
1.2091990056545963,-1.099362367637506,1,0,0,1
0.7598789791308883,0.1424071652801906,1,1,0,1
1.1355563982233574,3.156607064899865,1,1,1,1
0.6936871305625322,-0.5151089548942712,1,1,0,1
0.34969024179390856,-0.39733380263690243,0,1,0,0
0.26558918326784764,-4.699144553543083,0,1,0,0
-0.060203319332204866,-4.405463328744409,0,1,0,0
0.022011138087673986,-7.695184548010663,0,1,0,0
-0.4781292112161414,-8.147393468873,0,0,0,0
0.49855899039587975,-5.702615346349958,0,1,0,0
0.009461051941097368,1.1003380574892576,0,0,1,0
0.5063566532711739,-5.60918750830185,1,1,0,0
-0.6825814386125844,-1.5538058774295587,0,0,0,0
0.3124077603413796,-6.982287671842753,1,1,0,0
0.7735157484954223,-0.13990160696138942,0,0,0,1
0.6700286474488312,-7.125838620414525,1,1,0,0
0.17975219978550508,-4.656408721026601,0,0,0,0
0.049727228515355874,-6.03724637488891,0,1,0,0
0.2439863413315023,-1.7889550346866718,0,0,0,0
-0.3890917607280611,-8.896522909101805,0,0,0,0
1.7881494863138587,-2.3233361008749505,1,1,0,0
0.35052067058254854,1.154246306365526,0,1,1,1
0.2345982513002537,-0.801279628407325,1,1,0,1
-0.2973248848602027,-5.6040290065031275,0,0,0,0
1.6106924797295992,-0.3196968667925504,1,1,1,1
0.3684135439574229,-5.250037544434917,1,1,0,0
1.2705041099799037,-3.674776118731107,1,1,0,0
-0.08162747441658937,2.1028956203567226,0,0,1,1
0.5214209508622949,-4.621119473560256,1,0,0,1
1.1355850923186555,-3.0916483943633657,1,1,0,0
0.4488849045464547,0.11725737331596453,1,1,1,0
0.16501755725515582,-1.4125705671205144,0,0,0,1
0.4566009621260888,-2.8240424136069837,0,1,0,1
1.702272757469856,-3.4928464743444385,1,1,0,0
-0.42708063040717725,1.4207341245184577,0,0,1,1
2.021036074913477,-0.395040591920105,1,1,0,1
0.7445369093838685,0.12852132433299257,1,1,1,1
-0.7027800236959449,-3.9889018870202233,0,1,0,0
0.0659558778937061,-3.4593128753890676,0,0,0,0
-0.38638594148910105,-1.4340340520765418,0,0,0,1
0.07315222300052213,-5.047518415485751,0,0,0,0
0.953943942654022,-7.041110335068793,1,0,0,0
1.2070456768967976,-1.942362011232829,1,1,1,0
-0.4301312259787594,5.394785102669047,0,0,1,1
0.8174723917268711,-1.4695300067273676,1,1,0,0
-0.2807893748016104,-0.7246730522863477,0,0,0,0
-0.024172311889909807,0.2794137527460343,0,0,0,1
0.15437562091830656,-4.180503590909186,0,0,0,0
0.08232190476319881,4.000901681787589,0,1,1,1
1.2616308693440383,-5.2332649609076896,1,0,0,0
-0.4536500607626635,-3.9144817440763626,0,0,0,0
1.716676251440996,-0.5397722828131252,1,1,0,1
0.8615885026130559,-1.5445425093626683,1,1,0,0
0.9833403585774235,-7.101024832511768,1,0,0,0
1.7130793760096332,-4.237606224561705,1,1,0,0
-0.0055728059209206255,-4.597180321947218,0,0,0,0
0.7055860319448058,1.771910429019223,0,1,1,1
1.3834598348305995,4.4876439740833085,1,1,1,1
0.037293203271776765,-1.3930464693014524,0,0,1,0
1.0794793370628217,2.002036612565533,1,1,1,1
0.8972244026125368,-0.6283864515133241,0,1,1,0
-0.449160985716008,-3.7664120985508163,0,1,0,0
-0.1708390487979403,1.5041012167590808,0,1,1,1
-0.19657659737705643,-3.1951529941979055,0,1,0,0
0.8554973945228835,-1.6891108627849887,1,1,0,0
0.9081221348750039,0.9086539583042552,1,0,1,1
-0.8705114041794507,-3.4728575484419912,0,0,0,0
0.24021224805889338,2.3637444738388047,0,1,1,1
1.4670898742498624,0.056008562613916624,1,1,0,1
1.0007355001227054,-4.256193717671885,1,1,0,0
1.0782381284731495,-1.7405515420147408,1,1,0,0
0.23415245384479585,-1.1109964920888555,0,1,0,1
0.3822487265167668,-10.988775486052061,0,1,0,0
-0.5215647490176778,-4.565310395854333,0,0,0,0
-0.8461852187370542,0.7201917696417364,0,0,1,0
0.18895505086923753,4.102756137772006,0,1,1,1
-0.9461809466586707,-5.549828610975225,0,0,0,0
-0.14937980028496797,-1.6539066329558132,0,1,1,0
0.6783711991056306,-2.3407552551870494,1,0,0,1
0.29932635348034475,-9.84653991768217,1,1,0,0
0.12060198210947626,1.5201987210235517,0,1,1,1
0.7053855067449251,-0.16880713038218098,1,1,0,1
0.9541702959498084,2.0533554479873706,1,1,1,1
1.270386792650195,-4.583137202826261,1,0,0,0
0.7756164934472505,-2.404489879055825,1,1,0,0
0.15774137228755858,2.045172778485872,1,1,0,1
0.5912534511918868,3.530976869984153,1,1,1,1
0.14188477719167275,-6.101751079274038,0,1,0,0
1.6486710445464454,-5.315217681090256,1,1,0,0
0.8683874784883554,4.139808553584585,0,0,1,1
-0.15832764752605347,-1.0009219158271503,0,1,0,0
1.0920906323517732,-3.084741778999268,1,0,0,0
0.6049250632051525,-3.1218898285626855,0,0,0,1
1.2085217514838018,-4.930680818301599,1,0,0,0
0.9188907762116546,-3.886683422153239,1,1,0,0
-0.14674252744468874,-6.074565583367399,0,0,0,0
-0.3289630462683976,3.5790590012572157,0,0,1,1
1.2153855674728207,0.9024208069323043,1,1,1,1
0.3097846238463654,-5.591420163216856,1,1,0,0
-0.981366004570376,-3.5383805317854296,0,0,0,0
1.0106756119217744,-5.525462086714201,1,0,0,0
0.42089840740798556,1.0688437733177034,1,1,0,1
0.35796944671849584,-3.3133497285540674,0,1,0,1
1.3402854203845003,2.2471808650159555,0,1,0,1
0.927716591533132,-1.4950061768460536,1,0,0,1
-0.5942122107915097,-5.577004598020518,0,1,0,0
-0.027676274011194785,4.439702394799816,0,1,1,1
1.325890630850308,-7.5236454062855485,1,1,0,0
-0.7912472389908792,-2.253796328520273,0,1,0,0
0.17408461762090433,0.783154117526295,0,0,1,1
0.18520819862578086,2.6497791869236407,1,1,1,1
-1.2706194038441123,1.8703551858279215,0,0,1,1
-0.16328048883960386,-8.024878030614133,0,0,0,0
0.3117268047121912,-7.059124075584827,0,0,0,0
0.4833840055832301,-6.726086091690403,0,1,0,1
0.6222686368171833,-0.543651678505603,1,0,0,0
0.01905900008970018,-4.000983690228695,0,1,0,0
-0.8971146357448605,0.6765790094320319,0,0,0,1
0.7583752287604463,0.54349928756967,1,1,0,1
0.8043914739129918,4.348856683121678,1,1,1,1
1.1595592000431412,-2.3198422069211837,1,0,0,0
0.15363239025279551,-2.196027350032135,0,1,0,0
0.639906010314011,1.8501916565853058,0,0,1,1
0.022567007716005137,-3.4831819781808373,0,0,0,0
-0.6493433610815451,4.062135868295752,0,1,1,1
0.24902620234142836,-8.156691940664693,0,0,0,0
1.3214678605073709,-5.813444363267119,0,1,0,0
1.042484068518854,1.457218132532105,1,0,1,1
0.0849857247860949,0.13229859738467487,1,1,1,0
-0.48558533241219537,1.1905468742723753,0,0,0,1
-0.10347235527864551,-1.5237096233329273,0,1,0,1
0.38533652723167167,0.003709703069920689,0,1,1,1
1.1049247389615275,10.216384967055445,1,0,1,1
1.3854184802024683,4.490860109278254,1,1,1,1
0.049602431265751215,-1.2092884035848406,0,0,0,1
1.2384491844611112,-3.8363741871796773,1,1,0,0
0.5619526528072195,3.8762974986937078,0,0,1,1
0.5236775235923061,-2.393704448778784,1,1,0,0
1.0437657354608354,0.6537480014181547,1,1,1,0
0.738690291800761,-2.5249307919817556,1,0,0,0
1.7938807618726837,0.23247491779573326,1,1,1,1
1.6854945031455606,4.6237294041152985,1,1,1,1
-0.09658835077491995,-1.5874796351563194,0,1,0,0
-1.4973064301138095,2.070832611494801,0,1,1,1
0.3604194464858709,5.708968919162189,1,0,1,1
0.052616068529637926,-5.209451712291865,0,0,0,0
1.7175246933945774,7.29318535468197,1,1,1,1
-0.22617513778454584,-3.486432838918068,0,0,1,0
-0.3901522032507697,0.8812012307691712,0,0,1,1
0.006115991819408693,-1.4254905173545782,0,0,0,1
0.42699978674627836,-4.63874964571778,1,1,0,0
0.012145457068890194,-5.096451753706155,0,0,0,0
-0.37824676444037414,-4.57539663869924,0,1,0,0
-0.5074129538672205,-2.069791475155365,0,0,0,0
1.9247956233398182,-4.761102644545835,1,1,0,0
1.217403978865579,-9.578160341546885,1,1,0,0
0.37704783182812135,0.027296038477535367,0,1,1,1
1.048609616001459,1.0778081336441692,1,1,1,1
0.2504961160899733,-0.2577411583180862,0,1,0,0
-0.5769751818260047,-3.3520870164362035,0,0,0,0
1.9167176809078392,4.911454517508544,1,1,1,1
-0.1849005831519016,0.4480613039215178,0,0,0,1
0.32152727266964637,-0.9937247938769002,0,1,0,1
0.012692802203229494,-1.0373397038146137,0,0,0,0
0.2395476120491143,-3.801023979224472,0,0,0,0
1.1261657156922606,-2.872940217820413,1,1,0,1
1.4704588072875566,-3.2148082623433156,1,1,0,0
0.3495680768593469,-2.5266005419219235,0,0,0,0
0.6299316046302432,0.39395304666584874,1,0,0,1
1.792410263674509,2.8943265929245863,1,1,1,1
0.7392101610033135,-1.225603090077358,1,1,0,1
0.515958941167711,-0.5175342883928968,1,1,0,1
1.2286548233604055,-3.425570496190533,1,1,0,0
0.6286098254144971,-3.4184920602952262,0,1,0,0
1.112920239301345,-0.3483382711388865,1,0,0,1
0.6337058274093283,-3.3475752614171386,0,0,0,0
-0.15023939279271115,-7.207750741707966,0,0,0,0
1.0868559264935118,-4.194656685236559,1,0,0,0
-0.02996400133554531,0.5331967423758925,0,1,0,1
0.6661436397147205,8.982295384072957,1,1,1,1
1.1822406246202528,2.716711635755691,1,1,1,1
1.4222271533022932,-0.4995443724674977,1,1,0,0
-0.39838765315315045,-5.089638014525348,0,0,0,0
0.10919853656496852,2.59665973109228,0,0,1,1
0.2511641200373898,-3.0101876762371544,0,0,0,0
0.30822965631307764,0.1970104724034809,0,1,1,1
-0.39614333090307247,1.9364167711421225,0,0,0,1
0.7806397994779035,-1.156627578630192,0,1,0,0
0.36582946351519624,0.32465444542053357,0,0,1,1
0.6621793749979196,-4.1066248362311235,0,1,0,0
0.7740334006893693,3.844940363250484,0,1,1,1
0.39356609189548764,-5.587653297707713,1,0,0,0
1.2026020401614441,-4.051362225894337,1,1,0,0
0.5042986434300518,-8.241528419484908,0,1,0,0
0.6645706413727767,0.8816926270548922,0,1,0,1
1.6625070264434076,-2.1201432324733034,1,1,1,0
0.6926307733611152,-6.539149373621081,0,1,0,0
1.3543476365552132,1.9113190730974718,1,1,1,1
0.7968484347774687,1.600093052896681,1,1,1,0
0.2585583212129787,-2.704379146093655,1,1,0,0
0.2996846862611485,1.219776024463822,0,0,1,1
0.03375842858716243,-3.863028611639848,0,1,0,0
-0.6890417335320386,0.7910054674288634,0,0,1,1
0.09660677661684823,-6.00635770348799,0,0,0,0
1.0432915900827096,-5.152486150275281,1,1,0,0
1.5758669873903997,-3.454264883018503,1,1,0,0
0.9707067244330696,2.914775829848601,1,1,1,1
0.6843120057753056,-2.493677226820153,1,0,0,1
1.0257874713849444,-2.9806566580548104,1,0,0,1
0.27004723026240296,-5.436836009091393,0,0,0,0
0.16353310456051104,-5.473028869750209,0,0,0,0
0.5518151387239099,-4.944862213594567,1,1,0,0
1.8561526106716482,-1.892644844823722,1,1,0,1
1.5638918150639012,-7.086140950292629,1,1,0,0
1.4954545868424227,-0.24389723271758745,1,1,1,1
-0.5157412301576288,4.447129896342523,0,0,1,1
1.61900346797922,0.5902304079952478,1,1,1,1
-0.4966806877115677,-2.1292211531222627,0,1,0,0
0.19763073506950646,-2.234363053882217,1,1,0,0
1.0803305949098865,-0.13029059485268957,1,1,0,1
1.2645226191672159,-11.250257436797424,1,1,0,0
1.5069860770560806,4.316142995356668,1,0,1,1
0.9151208530487572,-1.949775024077153,1,1,0,0
1.125499058004162,-2.4381521396350014,1,1,0,0
-0.44678720115709564,0.030392546893851513,0,0,0,1
-0.16283473441008708,-2.0697816700374774,0,1,0,0
0.8679394988428566,-7.287761339023234,0,1,0,0
0.12935822011487302,0.8738636784129565,0,0,1,1
1.8090271345001128,0.17809643370456607,1,1,0,1
0.32863384515238864,-2.297120219658368,0,0,0,0
1.029947341558138,0.36516017420075797,1,1,1,1
-0.330304296988496,0.8342797076372159,0,1,0,1
0.48626789457126846,-4.856517611368854,0,1,0,0
0.23419261713852582,-4.549446146910437,0,0,0,0
1.9611623777221991,-1.511504410636004,1,1,0,1
0.740549897787574,-1.9573406394895072,1,1,0,0
1.9333415741658135,-5.099545906973937,1,1,0,0
0.7074370679612112,0.4112342504658777,0,1,0,1
1.4089309155924978,-3.1552159561986604,1,0,0,0
0.16243480789809303,-1.8960332451363096,0,1,0,1
-0.07438307611683963,-3.57471474915437,0,1,0,0
0.5737070764146766,-6.7013873288733565,1,0,0,0
0.4354808910858098,1.515462734249203,0,1,1,1
-0.32359071592388033,-8.392913002865292,0,0,0,0
0.830303779947257,6.307044049071255,0,1,1,1
-0.037825235294211446,2.819724868570143,0,0,1,1
1.0156337735137848,-3.5989678198488813,1,1,0,0
0.12332447762622309,1.7493343573673243,0,1,0,1
1.1589425486190907,2.0361087897053047,1,1,1,1
0.6189427440387509,-4.828744136600248,1,1,0,1
0.18378834896600837,-4.930810492187576,1,0,0,0
1.1026662818889799,-1.2357589528540296,1,1,0,0
-0.3977502750266455,-4.69837399868196,0,0,0,0
-0.08765820116350997,0.68262929388011,0,1,1,0
0.5059212164970945,2.3749775724445814,0,1,1,1
0.44623694366576516,-8.347880656376885,0,1,0,0
0.5214262634244916,0.3458755097645596,1,0,1,1
-0.9090388151917848,-3.4233813634909165,0,1,0,0
0.7938641226977285,-3.5867860997912615,1,1,0,0
0.46070419890529063,-6.309901232817731,0,0,0,0
1.1065085837149438,-2.199293486471068,1,1,0,0
-0.33979652127207205,4.299390101444875,0,0,1,1
0.6785237233235548,-2.590130993951038,1,1,0,0
-0.11555080379649826,-2.3457531633822266,0,1,0,0
0.28400367961321005,0.32167996374723806,0,0,0,1
1.378734165030702,0.4283224346888044,1,1,0,1
0.915892888616463,-2.0224815839804777,1,1,0,0
-0.9993197377916864,1.1565761974346018,0,0,0,0
0.3292516372084787,-2.0392898043774164,1,0,0,1
1.7006724156459798,-10.215726080779637,1,1,0,0
0.11993355294763929,-2.7000266360470278,0,1,0,0
0.7167800731338904,4.5465573995372734,1,1,1,1
1.1127908317844017,-1.4299375468871267,1,1,0,1
-0.2004930789482005,7.5171347952198495,0,1,1,1
0.6295835648054069,4.1576601709160945,0,1,1,1
0.1641506475003777,1.3520649188437508,0,1,1,0
0.9753379649262137,1.3143422185735534,1,1,1,1
0.33103714449985316,-3.8740812693901034,0,1,0,0
0.4965841238505081,-3.369764038503625,1,1,1,0
0.7948091031710647,-4.018601707760725,1,0,0,0
-0.7789992640916982,-9.155202818679925,0,0,0,0
-0.20201614692546857,2.142582688919881,0,0,1,1
1.0081690420564462,4.445597013865538,1,1,1,1
-0.12339677889437589,3.045552310158958,0,0,1,1
0.40459014842658136,-3.07026903186061,0,0,0,0
0.7993826450444088,-0.20657387407896555,1,0,1,1
0.2032077468381031,-6.959032920329729,0,0,0,0
-0.26879168427903094,-1.637900184353593,0,0,0,0
1.352055511070791,-1.7546459551581977,1,1,0,0
-0.24805116699128119,2.969133862752761,0,1,1,1
0.8918280108521369,-4.964675196029889,1,1,0,0
0.6088165165489552,-0.1944996410920372,1,1,0,0
1.2695806370570983,-2.863497642277883,1,1,0,0
0.8001339093743796,-8.721006754521685,0,0,0,0
1.4402555995885553,-2.700014307751181,1,0,0,0
1.2113143108544129,2.9596982379611196,1,1,1,1
-0.49942439804768407,-0.9367573924870564,0,0,1,0
0.3439406955873773,-6.497354059446169,0,1,0,0
0.11212611048284095,1.3354383014685611,0,1,1,0
0.11951680062338245,2.2165805910747642,0,0,1,0
0.748069818475816,-8.5989792607546,0,1,0,0
1.3929019134155862,-2.6156571004129594,1,1,0,0
-0.269566318376495,-6.768699155223177,0,0,0,0
1.169812403010029,3.3663108549717613,0,1,1,1
1.331629044839587,4.671185353172207,1,0,1,1
-0.4107749128015663,-10.27473340677864,0,0,0,0
2.160399919640149,-8.171119571536948,1,1,0,0
-0.5990464400955191,-5.868871765362494,0,1,0,0
0.4693888562770454,-4.333540209352428,1,1,0,0
1.4892836487230214,1.6681659936918969,1,0,1,1
0.8658136323953094,-7.026980037979941,1,1,0,0
0.7463827690525386,-3.229727914313779,1,1,0,0
0.4811708724071726,4.0882612052549705,0,1,1,1
-0.26763508226642224,-3.6146826357419544,0,0,0,0
1.281494859293064,-2.317355747612189,1,1,0,0
-1.4011013991958565,2.254340544999073,0,0,1,1
0.46327915048354823,-1.676179589503765,0,1,1,0
0.4401858831597728,6.547457052506246,1,1,1,1
0.02758567739011587,-5.363815435367479,0,0,0,0
0.6844040291265714,1.9485922275370693,1,0,1,1
0.7096275229554756,-2.2138272595890527,0,1,0,0
0.48002387057496393,-5.6424229255379785,0,1,0,0
-0.43202249555118477,0.23135048599997576,0,1,1,0
0.8407883581336638,-4.940613539698653,0,1,0,0
0.8707136841616143,-5.754782364102192,1,1,0,0
0.1140266625620336,-1.8232464517749638,0,0,0,1
1.2644718092082912,-4.113138807711556,1,1,0,1
1.3482193366957196,5.1554924977509184,1,1,1,1
-0.41956209529963684,0.556016719264254,0,1,1,0
0.968973437100833,5.343346330186622,1,1,1,1
1.0985905275986836,-10.720667420174083,1,1,0,0
-0.250204833652132,-2.2948602466831947,0,0,0,0
0.8339488613255874,1.0341356098416017,1,1,0,1
0.538043992094999,-1.8762498014504145,1,0,0,0
1.6380376730030939,-8.065394435292117,1,1,0,0
1.299519763188092,1.4157194695409574,1,1,1,1
0.4410282996815053,-6.3871053387790875,0,0,0,0
0.43450317140938055,-1.7279162199109588,0,1,1,1
1.2361235750439243,5.690157548503619,1,0,1,1
1.0153009121692589,-2.7238103003935676,1,1,0,0
0.19216170260562265,2.781440067892696,0,0,1,0
-0.7245588053684652,4.973837296927898,0,0,1,1
0.22051645363657568,3.870488042041413,0,1,1,1
0.3769957334892398,4.720456128236271,0,1,1,1
-0.12978849091701972,6.639050176084615,0,1,1,1
0.8421984383070709,-1.7459790571395446,1,1,0,1
0.19454698443286028,-1.0766614255328852,0,1,0,1
1.439694970956685,1.4262063274486159,1,1,1,1
0.9626660108744252,-1.3356710954244817,1,1,0,0
-0.05160637573085379,-6.422184182581547,0,0,0,0
-0.007388609829922389,-3.4976670440881534,0,1,0,0
0.942612337614601,0.7165103133070789,1,0,1,1
-0.057112775725090104,-5.39666974017196,0,0,0,0
-0.38335242726845015,-3.6923487498901424,0,1,0,0
1.2064354102230874,-1.108996790311259,1,1,0,1
0.4476917012367646,-1.5016693056504806,1,0,1,0
1.5207841944092908,-2.3993062450806057,1,1,0,0
-0.017871366774086742,-6.2730313338961565,0,1,0,0
1.201948010417987,-8.723745050413687,1,1,0,0
-0.1458209931759223,-1.9266106946409005,0,0,0,0
-0.04280747711524854,1.4251744833614741,0,0,1,0
0.7970291364057582,0.17141481286930382,1,1,1,0
0.1494887280595088,-4.397245276924491,0,0,0,0
2.085582474659083,-5.000618995655666,1,1,0,0
-0.25501476987780847,-7.22719111226015,0,0,0,0
0.46937343784115504,0.43336740712228705,0,0,1,1
-0.028521433831094074,-1.5750682221595718,0,0,0,0
-0.09335455590488961,-0.008495964590249816,0,0,0,1
0.26065187413785684,5.937385335406513,0,1,1,1
-0.22423250310202963,2.5550021899930426,0,0,1,0
0.836992853505355,-5.4592901981884765,0,0,0,0
0.1077765268943424,-2.0143502012654424,0,0,0,0
-0.45955672243497186,-2.231619923427804,0,1,0,0
0.0012855912157550126,3.7566177352557952,0,0,1,1
-0.9792744775682694,-4.667026062573857,0,0,0,0
0.3391900494202352,3.0118264997335222,0,1,1,1
1.4538493989939494,-0.87763706012441,1,1,0,0
-0.030871650728950536,3.869414765031813,0,0,1,1
-0.49909586411593204,-4.2972717638883635,0,0,0,0
0.5406880172290949,1.3786726821493267,0,1,1,1
0.20770031308556341,4.028727553572554,0,1,1,1
0.3125593282168651,4.432514511895256,0,1,1,1
0.6592755090454183,2.458717767743561,0,1,1,1
2.007030077459234,-2.8351638414142566,1,0,0,0
0.14215725949897226,-3.140874771121315,0,1,0,0
0.8409608700365688,-4.4898927122615175,0,0,0,0
-0.8214826467653046,4.187902237169859,0,0,1,1
1.3651758951885098,3.71272384659373,1,1,1,1
0.3843853221997375,-3.8876684471327776,0,0,0,0
0.16526637161745789,2.4529622949707877,0,1,1,1
-0.6798903627519068,-1.4450060506578655,0,0,0,1
-0.7406229810986492,-2.615926421212121,0,0,0,0
0.8720211653928658,-3.3385057690777558,1,1,0,0
-0.6072006914796295,0.39316237965919787,0,0,1,1
0.5310598844242742,-3.892601810065943,1,1,0,0
0.7051839790244852,-4.602656431759883,1,1,0,0
1.70268271936221,-1.836893186109576,1,0,0,1
0.12158410770124586,0.7610688101458041,0,0,0,1
1.0395608619647676,-1.4904592083390593,1,1,0,1
0.5820719662591893,-6.075922798394961,1,1,0,0
1.2183192373146465,2.6358279472511343,1,1,1,1
0.4844413192815254,-4.339416728584416,0,0,0,0
0.639284352214122,-3.9352604696685254,1,1,0,0
0.4317598291906573,0.17120233282432573,0,1,1,0
0.933715992673141,-1.0098747293867938,1,1,0,1
0.3329835730347689,-1.0525104124148066,0,1,0,0
-0.6362790675161585,0.6193351338998307,0,1,0,1
-0.9902827955344699,1.1352085667660519,0,0,1,0
1.1222217279808162,-3.8583196901808625,1,1,0,0
-0.5396715830124976,1.186466288143639,0,0,0,1
1.096431977775193,-0.4909168775514985,1,1,0,1
0.8172244550069814,-2.3331404123799855,1,1,0,0
1.3870803049094083,-3.1763279712312884,1,1,0,0
1.1888795848653588,-5.018228389245537,1,0,0,0
0.10363537348680932,3.028020534709319,0,0,1,1
0.5491517703662562,-5.734287590421471,0,0,0,0
0.5610146917320649,-5.052752844342053,1,1,0,0
1.297212293884076,-0.30514536003196424,0,1,1,1
-0.17905703773992837,-6.743881481764849,0,0,0,0
-0.26580295400572745,-4.738506304160451,0,0,0,0
1.6962592247171362,-4.015922830365073,1,1,0,0
1.066956461307738,-6.374735319908788,1,1,0,0
1.8479847665070848,-4.213319351495879,1,1,0,0
0.0137548510149179,-4.138844988838681,0,1,0,0
1.077334416823166,2.808149891790146,1,0,1,1
1.010531010671032,-4.0629028967607965,1,1,0,0
-0.043227641355523566,2.065456425411776,0,0,1,1
1.1796245782567283,1.112149133625714,1,1,1,1
1.1197913799281958,0.47457635009945554,1,0,0,1
0.7816258312709963,-3.2021688510857924,1,1,0,0
0.38736415953358105,-4.014230320978359,0,0,0,0
0.9491513627225642,2.5053240693869183,1,1,1,1
0.8242520051340895,-4.592770040893755,0,1,0,0
1.2671005854228858,4.728040166128641,1,0,1,1
0.048002102484885005,-2.6335910978250094,0,1,0,0
0.3993992404913054,-3.9315497851278165,1,0,0,0
0.5609048285949634,-8.066812915239137,1,1,0,0
-0.0142644349172082,-7.671685788617161,0,1,0,0
