x1,x2,s,y
-0.8781903428100731,-8.94500325804921,0,0
-0.4017809362082619,-0.37611591937157846,0,0
0.36754489602226903,-1.7032059522715914,0,1
-0.2868871923899076,-3.8734532322723836,0,0
-0.9180047698190454,-5.893454957282854,0,0
-0.02342310502145217,-1.192978976396648,1,1
-0.04140081155796743,-8.92020546607015,1,0
2.3466470305265617,4.446864001582851,0,1
-0.9444462559182504,-4.260767705980671,0,0
1.7858704939058352,0.023916993327903313,1,0
0.7849575212405001,-10.879997709512399,0,0
-0.960504381633148,-2.1904369529358485,0,0
-0.8889713580954499,4.788823862804844,0,1
0.6947491436560059,-5.857942504684611,1,0
-1.6567151023219537,1.5274491561599994,1,0
-0.4438360931551978,1.853786002017677,1,0
-2.2555642294021894,-0.21481406456648022,0,0
0.2205076557571733,-2.082726400225489,0,0
-1.9686246897860202,-8.706273275110076,1,0
1.4893559620744803,0.17001938582980425,0,1
-0.85172919725359,-2.1992196608738515,0,0
0.298238174206056,-5.261065456731708,1,0
0.27560067398405635,-1.1836572511676497,0,0
-0.672460447775951,-1.3330625360837298,1,1
0.4064154936762062,-6.552617426653523,0,0
0.8416312640736364,0.903091038108126,1,1
1.5363770542457977,2.068648691811709,1,1
-0.5316059080114549,-5.270112212171906,1,0
0.11514787314009216,-2.9862473869136013,0,1
-0.07392466628041514,3.7002794060829314,0,1
-0.6872990371566635,-1.5613940093714676,0,1
-0.4700328827008748,-5.665680945940883,0,0
-0.29039710080386677,-1.888594795373383,0,0
1.6961815728281606,-5.369839504788718,1,0
-0.37514711666128386,-2.122120322492888,1,0
-1.1268258087567435,-3.650656485613817,1,0
-0.10321885179355784,-1.8005151323838482,0,0
0.8640523004976479,-0.02136985623968657,1,1
-0.2224770102429203,-1.785593878726901,0,1
-1.3477590611424464,-2.971504090238282,1,0
0.4047618120404975,-3.352509826689458,1,0
-0.22260568094832048,3.6991651294293524,0,0
-1.466424327802514,-9.93051556123812,1,0
-2.0306844677814944,-8.801553840344557,1,0
-0.130106954193704,-1.5285645365678682,1,0
0.0386305518401881,0.09500642730307035,1,1
-0.7614922118116233,-6.057223455210677,0,0
-0.028182228338654868,11.155716864822063,0,1
-0.3479121493261526,1.168053718587766,0,0
-2.77259275642665,1.3488689984710311,1,1
0.1549474256969163,-4.359870439025487,1,0
0.3562928174722889,6.64468738875372,0,1
-0.7075056975105769,-2.1103420409594555,1,1
-0.30676577602700456,-1.8872821915371545,1,1
0.44103290727315136,4.3115209493145645,1,1
-2.201441285500558,-7.694208198428013,1,0
0.9318483741143037,-3.6592391577985053,0,1
1.1541840304940192,-3.3092827863222714,1,0
-0.4243176209779015,-0.25614360910748724,0,0
-1.951804101481602,-0.9579896637840724,0,0
-0.4059417271884834,-0.2345269143191796,1,0
-0.03576807186022113,3.303632433780999,0,1
0.22739277512112846,1.83650063019295,1,1
-0.25957698183403943,6.379473194250576,1,1
-0.20690367616397173,-3.6399018460804013,0,0
-0.7196043885517929,-3.5193442218337894,1,0
0.4811151263888354,0.8057272696970568,0,1
-1.4377914738015785,7.633951410257389,0,1
1.5199948607657727,-11.18881633280108,0,0
0.25871644022974605,1.1325801186427027,0,0
-0.898942156465536,-4.622882283981405,0,0
0.9444794869904138,-1.629011453847111,0,0
0.33003511451031164,-1.0825354526102027,1,0
1.1002843382203737,-2.6617068872782514,1,1
-1.6615982911145637,2.515421892529241,1,1
-0.637437025552229,7.145762331568964,1,0
-0.6006575576577885,-1.2803110567303733,1,1
0.9363985435524596,-7.160469354116068,1,0
2.383144774863942,3.9411345869980763,0,1
0.019279384513077216,0.9081294021267772,1,1
-0.35811407547985674,-7.101995557244706,1,0
-0.7931173627076716,0.8172991889039766,1,1
0.094351589317074,1.094826215051995,0,0
-0.3030982534240727,-1.6886162366729414,0,0
1.3250140528868153,-0.7951291795864881,1,0
-0.46433769143549164,-6.16989928607575,1,0
0.1993001968964652,-6.7928700069071155,0,0
0.19275384906521617,2.2777475504898534,0,1
0.640131526097592,-5.415901246370269,0,0
0.05157494276988904,-2.9290817152849216,1,0
0.030601824338517807,-2.69320847605505,0,0
0.3148172045158238,2.5592474049546143,1,1
-0.977277879876411,-1.6713580930586796,0,1
-0.21416665620008424,5.490689307034056,1,1
0.3960865849565602,1.5443837409553856,1,1
0.18392549434030994,4.9290438901635385,0,1
-0.41004969320254847,-1.56624179946501,0,0
0.5200406145708678,2.2462956861559062,0,1
-0.06824160532463124,-1.7015187367052431,0,0
-1.6108784034499337,-4.6740703877739875,1,0
0.38273243001226814,-1.0643084993175977,1,1
0.7732529774025997,-0.3071183622553494,0,0
-0.3820254489503836,-6.29852139214743,1,0
1.6819217400731377,-2.8079709721883797,0,1
0.6764607323616232,-3.7192540838727846,1,0
0.46838523427705164,-4.081060912633386,1,0
0.4986902749098275,-0.5803811768530691,1,1
0.2842796708072146,-1.0906501410825074,1,0
0.3658487879168582,2.359096132198507,0,1
1.9100649530990337,-5.572653111929031,0,0
0.6051200840821667,-8.084703133385425,1,0
1.2023798487844113,2.770058527429207,0,0
-1.4219198716404369,-2.318647046310062,1,0
1.9979560797500047,-0.523927065001073,0,0
-0.7994223995430966,2.9611282633407927,1,0
-1.1474686524111024,3.9465473886616134,0,0
-0.0984525244254323,-0.6418702018102842,0,1
-1.0485529650670926,4.128450260440782,1,1
-0.4706376581547914,-0.06236528872733038,0,0
0.40520408032288807,-3.646158145571449,1,0
-0.21954102833121325,-0.7547251714554032,1,0
-0.49610233398256237,2.4730315287701985,0,1
0.5238910238342056,-7.306086888092828,0,0
0.8145198224878663,3.3994187951565182,0,1
-0.13594970067832082,4.798138923116574,1,1
-1.4059629162678993,-9.098980207664068,0,0
-1.6812182154944335,-3.8267123606055504,1,0
0.31306770165090136,-0.32706993584472455,1,1
0.09395322938556872,1.0355202866072197,1,1
1.412327706037443,5.381987635878077,1,1
0.6937731526901325,1.245118983061159,0,1
-0.22425893425164034,-4.911360159476844,1,0
-0.8589723884443423,-6.588866979650462,0,0
-0.813146282044454,-1.423293626010027,1,1
0.05616534222974544,-0.130629477767233,0,0
-0.5914026678081108,-1.689077832892258,0,1
-1.1680934977411974,-4.708211656763665,0,0
0.7726948371023817,-0.38097244223594184,0,1
-1.3749512934180188,-2.934060172057398,1,0
-0.5854312042777726,-6.718243945013888,0,0
0.8625960113284511,2.114121576027469,1,1
-0.3691818379424436,-5.454660728151165,1,0
-0.01568211160255477,-6.526055477615831,0,0
0.17879286573317985,-4.280950546127859,0,0
-0.43918952180214793,-4.439299084540833,1,0
-1.8430695501566485,-4.992156568574821,0,0
0.9787379841057392,-2.2105213123953438,1,0
1.1285940645145685,1.8947753277874182,0,1
1.0907497344345,2.219820495653609,0,1
-0.3193284171450952,0.5768296883596411,0,0
1.0791947281124892,-3.7069433399656204,0,0
1.8958891760305832,-2.8044407283078217,0,1
0.7966721083646714,-0.8508620150155964,0,1
-0.6848100909403132,1.5701774117889271,0,0
0.5290452383344316,-10.721212198462993,0,0
-0.37070400322045344,3.7406749571805196,1,1
2.4124536795437486,-1.7097264383936839,1,0
-1.2986867221630902,2.763449146132662,0,0
-0.3873268174079523,-0.27682469288781153,0,1
-0.07466797825114957,-1.4103390736756314,0,0
-0.8871809418450403,-1.5351122721254908,1,0
0.8215857120497958,2.5583068994624467,1,0
-1.4912575927056055,-8.9162414414948,0,0
-0.852585847170647,-7.553973176044003,1,0
-0.9443684908242939,-6.46851592250586,1,0
0.555786964082873,-7.462547446910879,1,0
-0.5394546333745014,-3.127981657447334,1,0
-0.6878376110286823,0.3022389501913083,0,0
0.3708250012811021,5.513255240859158,0,1
0.6799748442451024,-2.0150635580346417,0,0
0.02033418170524325,-0.36734162642298085,0,1
-0.8954665611936756,-5.275228689761255,0,0
0.9494208069257608,3.1939374001700904,1,1
-1.1029062129553697,2.5864621434161927,1,1
-1.6429652935306092,2.54493694363925,1,1
0.3087512418366131,-3.8717523490725734,1,0
0.242117960985123,-1.1478432308955338,0,0
0.19429293804577166,1.2359910442617537,0,0
0.8568306119026912,2.4395228297560645,0,1
0.8635196583813146,1.0347219912056405,1,1
0.7471883342046318,2.3438307734798975,1,1
1.3645318481024713,2.0250239537044474,1,1
-0.4060717962598319,-0.08061834233669041,0,1
-0.1016972745548716,2.403626794832047,0,1
-0.30230275057533557,-8.905854750422652,0,0
-0.34796185592084583,-0.059865228378132795,1,0
-1.0612222874459092,-5.394762496798338,0,0
1.126635922106507,-0.15267865877256614,0,1
-0.4635959746460942,5.1350382692472385,1,1
1.3675972398067135,5.184162370788927,0,1
0.9101789080925919,1.556564990359886,0,0
0.010349314566299353,-9.974356465043444,1,0
-0.3655510899860373,-2.6986915023660227,1,0
-1.4449401990733717,-9.176934311806956,1,0
-1.5447710967776116,-1.53373441785474,1,0
-1.1476109448431353,-7.215216621658522,1,0
-0.9378802311514517,-4.830482041217395,0,0
-0.34994336458910474,-4.810490527547159,1,0
0.144043571160878,-5.357277824653944,1,0
1.9436211856492926,-0.7871439238187143,1,0
-0.9072983643832422,-1.270040288391464,1,0
0.4960009463439622,-0.4187812696518608,1,1
0.852551939461232,-2.33275840983749,0,0
-0.9711045704444846,-4.392100710424186,1,0
-1.582938397335082,-5.439854343375681,1,0
2.225944331738259,0.8961006278574217,0,1
-0.7621145119224981,-5.590858648522746,1,0
0.6663830820319143,-4.662206810572153,1,1
0.6450552734598769,-1.9645102935125627,1,1
-0.7922866618061449,1.1441301093359777,1,1
0.045134015432010274,-3.438047962748827,0,1
0.9367424635352571,-0.983176340540557,1,0
-2.5529898158340787,0.009671310334326222,1,0
1.8227236001279594,2.373593694017554,0,1
-1.6981058194322545,0.9622391607825582,0,0
0.9295051114795281,-2.985853099705076,1,0
0.6088438344754508,-5.695962241594106,0,0
0.12898291075741067,-7.090982123984383,0,0
-0.2127402802139687,-5.129385323471387,1,0
0.01747915902505673,2.48602647309908,0,1
-1.6326345262344952,-2.7379647109713128,0,0
1.4713219561423383,3.7746567441575367,1,1
0.947251967773748,-1.2256049232945485,1,1
-1.0600158227215473,-6.370595633983099,0,0
-0.8707971491818818,0.0576495384823017,1,0
-1.6138978475579515,-2.9815388430029106,0,0
-0.23421580134453654,-4.092743969148656,0,0
-0.05256729626954629,6.54132050281035,1,0
-1.6882300277714322,-4.6419811482356375,0,0
0.09945445703071175,-5.937791917858198,0,0
-1.82425665593783,4.54279923180113,0,0
0.17742614225375283,-0.9290622304843446,0,0
-0.4246633024328657,-3.807633295163775,0,0
-0.510805137568873,-2.6349007015580224,0,0
-0.39522898265435435,-1.3054913760504667,0,1
-0.6945678597313655,1.4910657315109597,0,1
0.2869044880033464,2.7505411827427273,0,1
-0.8076484876163557,-3.1524724221424356,1,0
0.44819528442331247,2.684914278422212,0,0
1.4013448312919596,-8.814381249487678,1,0
-0.8824188185499185,-1.6875714066018248,0,0
0.6140793703460803,4.411514370329437,1,1
0.7610377251469934,-0.09272520590033473,0,1
-1.0799315083634233,-1.384021683887353,1,0
0.45093446180591484,4.9354930096124425,1,1
1.8492637284793418,-0.1810083301355303,0,1
-1.2527953600499262,-1.0106107228673118,1,0
0.7811981017099934,-7.049544465501163,1,0
-0.20289684076666706,5.2596209428146565,1,1
-0.39727181432879766,-1.4289083257070299,1,1
0.5433118913875197,-5.424486323599375,0,0
-0.47965581400794766,-9.29977001571919,0,0
-1.2791611070282582,4.42980781213393,0,1
-0.7496903447028966,-1.4908798963829137,0,1
-0.8974009269018305,-8.763192428733957,1,0
-0.3122922511256933,-2.692595370407116,0,0
-0.40403229385093714,1.738550395068944,1,1
-0.11246598255955272,1.5037388979724136,0,1
-0.764143923906443,-5.94274668415709,0,0
0.339964983801262,2.3681913812533044,1,1
-0.20515826376580087,-8.419911715080428,0,0
-1.1043833394284506,-1.6003908753951548,0,0
0.7666631816450861,-6.193988327255589,0,0
-0.6840108977372166,-6.073622455147207,0,0
-0.024326124398935636,1.9595210042875426,0,1
0.8299861590811032,7.284913833462667,1,1
-0.2803554951845091,-3.1116025545933472,0,0
-0.7306777528648248,-3.6228632714353024,0,0
-0.13288057758695562,0.5039241057961302,1,1
-2.0473236130579617,-4.858343282243629,1,0
0.920858823780819,0.19231464598236303,1,0
0.052165079260974405,2.7711967799821053,0,1
-0.31197610791621294,0.8982520264346556,1,0
0.03183055827435118,0.6565440244171323,0,1
1.658130679618188,-1.6512704226581787,0,1
-0.8157915419939713,3.389475901154138,0,1
-0.5457119740177824,-5.8743443671194235,1,0
-0.0616264020956474,-1.8541049858884364,1,1
-0.31155253212737266,-5.252602339957448,0,0
-0.9130792180417964,-4.005671733042097,0,0
-0.3646935443916854,0.05700444007946165,1,1
2.16323594928069,-7.384285327698146,1,0
-1.016738648609769,-3.680904501701872,0,0
1.1813786012882859,-2.040469046254886,0,1
0.967446150050235,-0.31058494817455384,1,1
-0.39238899814963674,1.8138442057187492,1,1
-0.9646120137337284,1.0591382305901578,1,0
0.6536185954403606,1.957783960100749,1,1
-1.601836048972537,-5.741606869381887,0,0
1.021790585588673,0.5083864065984578,0,1
0.5210648764527586,-4.100152749553399,1,0
-0.2977908794017283,-0.526250490449002,1,0
-1.8297404110045314,-2.9898678628537008,1,1
0.15634896910398005,2.9176109374959593,0,1
0.9008264869541871,-1.8657946932542404,1,0
-0.43782004474443403,-8.137876802177026,0,0
-1.1838806401933177,-2.148228949731414,1,1
-0.32566946882017417,-2.3954511388576516,0,0
1.738872677454511,0.12475719811684538,1,0
-1.8845858449794477,0.6713027714691977,1,0
1.4805147914344243,1.9785077253090622,1,1
-1.2630683491022754,-1.5340092270799113,1,0
0.8801789120807822,-0.6095363581931778,0,0
-1.226196191783019,-4.513541206433503,0,0
0.23810314783231212,-4.548096154580218,1,0
0.2082749780768603,-7.846954250411851,0,0
0.8202478373246812,2.1060025308904384,0,1
0.31716062629268876,-7.920908395406841,1,0
-0.8376780419079453,0.9638108864421138,1,0
-0.4367483374580074,-3.6389171885438,0,0
0.5672902778526694,0.7236556930270497,0,1
-1.1183119243216322,2.3337158195121273,0,1
0.43310795315134365,-7.147049187616911,0,0
-2.0946030712061448,0.7986110917239047,0,0
0.31721821519130206,0.4360000376485033,0,1
0.3187276529430212,-5.80934147032045,1,0
0.8443629764015471,0.6526278128856354,1,1
0.42625873077810095,-3.27173545443806,0,0
-0.7395629963913133,1.6006279682083981,1,0
-2.8345545052747023,-4.67701432219669,0,0
-0.39121705217401626,3.9576396309476616,1,1
-0.4409226322925914,0.3329130434045163,1,0
-1.1401963009349616,-6.233484186663025,1,0
0.2790957643924534,1.3862208111949175,0,1
1.0289354925948542,-6.278686625132135,1,0
0.32486961579618606,-1.5711636293401234,0,0
-0.6634782863621074,3.428106757984834,1,1
0.553132064207584,2.6839272561591785,0,1
-0.21673147057553863,3.9318753226189846,0,1
1.3852615467222305,-5.153887826898851,0,0
-0.14963454032767076,0.19362336826765125,0,1
-1.6301983469660446,-2.8602293180028173,0,1
0.9606933984606597,-2.4982066910314473,0,0
1.3749640663929898,4.9038426697089665,0,1
-1.5407970144446248,-3.6896708047513878,1,1
-0.3108861716984717,-7.502065806203842,0,0
1.9295320538169858,6.1341670618940505,1,0
-0.6579510447611686,-5.079379426993008,0,1
1.285984007080293,3.8203731545207074,1,1
-0.9389815726777853,-6.46022906207322,1,0
-0.45553250351734315,-4.457760643954357,1,0
-0.9474885949068795,-6.35507014184818,0,0
0.6845011068591904,-7.79224991935663,0,0
1.8831506970562544,-4.035315693049629,1,1
-1.051880102551674,4.231998029505004,0,1
2.3807453512197503,-4.743673734344293,0,0
-0.237921729736007,-0.5318655001489423,0,0
-2.659172237996741,-6.609675193496484,0,0
1.6709430327888573,3.469415911342728,1,1
-0.7886692545093662,1.0913131574939827,1,1
0.050954277011289496,2.367712600606349,1,1
-0.9087632459590531,-7.223704014758171,1,0
-0.15277442354540868,-0.5325429833946882,1,0
-0.955945000492777,-1.4447309788161589,0,0
-0.2226751005151545,-3.751612948094845,0,1
1.0304382674156047,-0.3092759063932935,0,0
-2.7396771671895563,-0.3254079774053844,1,0
-0.1595734381462669,-2.9648472867795395,0,0
-1.7913275480411837,0.2561311982898602,0,1
-0.8877801366359354,-1.6984235797191802,1,0
0.33367432737426683,-4.795526158727041,1,0
1.2980219723262212,1.7021475060786793,0,1
-1.6760038063299767,-1.015625964230753,0,0
2.594424587768152,2.2892792277361877,1,1
0.9500884175255894,1.6131827587271501,0,1
0.895555985551324,-4.858175767067103,0,0
0.06485610634357618,-0.3000656761230418,0,1
1.1411018666575734,-8.281160497618187,1,0
-0.5102927396336285,-7.483273120987191,0,0
-0.5352701645328445,-4.149952800274799,0,0
0.9492464735582357,5.28410547226221,0,1
-1.17312340511416,-4.9388828200430375,1,0
-0.6801782039968504,-2.731295061139933,0,0
-0.6319037580051673,2.4656137754633285,1,0
0.587259379399826,-2.516685252185778,0,0
0.27992459904323824,3.9645240691547716,0,1
-0.11816404512856976,-0.3404367118024472,0,1
0.386902497859262,-4.687395111397503,1,0
-0.40317694697317963,-5.4198194623134786,0,0
-0.6522935999350191,4.248777675060017,0,1
0.46616642603403075,0.7375508810209868,1,1
-0.5175190425104033,5.027545467169049,0,1
0.8644361988595057,-2.30547320068063,1,1
0.04949498165009074,-3.4942097432789616,0,0
1.0781973037142378,-1.074822491618477,0,1
0.07826017516166135,3.385051597831687,0,1
2.259308950690852,-4.020638270383789,0,0
-1.2845522979925272,-4.693697379605444,0,1
-0.5812684768603252,0.11204404513159438,1,1
-0.5900576458695397,0.03784091015922564,1,1
0.7858038268311726,-1.829853273581787,0,0
0.5072389511096153,-4.955444771398982,1,0
0.867407411354918,8.130999464314279,0,1
-1.6169560443108344,-7.97456157614787,1,0
-0.0722870075600049,-0.04347585641883052,0,0
-1.2928569097234486,-3.9001488888190017,1,0
0.00377088908626934,4.607601132625503,1,1
-0.44816536268070806,-1.0859531475259687,1,1
0.49383677628095635,2.0927500525496048,1,1
-0.11747454641811148,-2.482850459601016,0,0
-1.6020576556067476,-3.8133102304187982,1,0
-0.507517601657357,7.9462488556671556,1,1
-1.7685384506770307,-5.189506617629924,0,0
0.5232766605317537,4.593350458268843,1,1
-0.7290446587946957,-2.824109267729413,0,0
-1.1158969859603944,0.8868857291576324,0,1
-2.2396040586617367,-10.07749831126548,0,0
-0.06727560892298173,3.0261267138415233,1,1
-1.159420516399913,-6.56928002538339,1,0
-0.6743326606573761,1.1238962175995697,0,1
0.4160500462614255,5.863149874168268,1,1
-0.6510255933001469,-2.672784528433456,1,0
-0.5693120534701851,-6.5072222680147656,0,0
0.6168865543932788,-0.5666265498885809,1,1
1.5692596145359043,4.2865595141522155,1,1
0.03976673458649517,3.659014817098583,1,0
0.18333919925760125,-2.051683721742368,0,0
0.010500020720820478,1.4371357288423905,0,0
0.5213037482757137,6.458689083682227,0,1
-0.07785475594085076,-2.0347569617415715,1,0
0.402341641177549,-0.7475324751357676,0,0
1.0544517269311366,-0.23826671513917708,1,1
-0.37914756287992274,-7.768439276745881,1,0
1.764052345967664,2.487903064806856,0,1
-0.35343174875719907,-1.2347564141718703,0,0
1.3191368763015756,-2.2963425379228855,1,1
-0.8299645975379619,-1.2387790394169054,1,0
1.7426687806556311,-0.12577967811219248,1,1
-0.7474548114407578,-0.1477833568572271,0,0
1.265077838088766,-7.0044039118076675,1,0
-0.45380404105200106,-3.330589866921526,1,1
0.4814814737734622,-2.5911313052429894,1,1
2.2567234972982093,0.6535292642802608,0,1
-1.2704849984857336,3.544975779180219,0,1
0.2348215259487319,-5.23862397574381,1,0
0.9943943913154989,-1.804526669016341,0,0
-0.46641909673594306,1.555625699972499,1,1
0.6764332949464997,-1.910652971016287,0,0
1.15233156478312,2.582027603802625,0,1
-0.6579260925367952,2.9211329087204203,0,1
0.47224715008784873,6.162404698591468,1,1
-1.506998398214272,-0.8966088671170085,0,0
1.7358789976857132,-5.551882341337521,1,0
0.16092816829822298,-3.6843519325463063,0,0
1.011842432994189,3.3868200054387705,0,1
0.04575851730144607,-5.636339710976417,0,0
1.034409886481518,-0.6589686086377604,1,1
0.14206180518723566,-7.024352124515326,0,0
-1.184686590411552,-3.7737909949918746,1,0
1.2760753460061875,-6.789319089285929,0,0
2.240893199201458,1.1597493169345952,0,1
-0.635846078378881,-2.648813974489689,0,0
-0.5211893123011109,-2.776528433172246,0,0
-0.8589199078076716,-4.325840339861783,1,0
1.8495912466796365,-2.911511397866198,0,1
-0.8483205228052325,-0.19500210970052512,0,0
-0.044595426455857026,-4.117625833610813,1,0
0.9304084961111163,-1.9970776159912778,1,1
0.06326199420033171,1.640982706909547,1,1
-0.011145611841841251,-4.608325933789059,0,0
-1.1280113314700069,1.221355647787374,0,1
1.1244191845103682,1.7810642809671544,1,0
1.6595507961898721,5.544435089079073,1,1
1.7195893074161945,-4.5341083789158825,1,0
-0.5098432421384791,-1.6400523002592449,1,1
0.24444345596163258,-3.61387623421923,1,0
0.33890412521594454,-1.1552118738024122,0,1
-1.7262826023316769,-3.579784695128297,1,0
-1.5669947108616025,-6.610860639025414,1,0
0.698457149107336,0.18552124502721834,0,1
-2.0699850250135325,-2.6666231106027722,0,0
-0.8612256850547025,0.4552184035116261,1,0
-0.09038200727694681,-0.9269279166627975,1,1
1.2248705641936597,-5.126600700642439,1,1
-0.43515355172163744,1.76003268953415,0,1
0.6103793791072052,-2.683480645709032,0,0
1.7549861537420586,3.4631931087041226,0,1
0.2656879749662359,-1.2729409711653974,0,0
-0.20829875557799488,-1.3954540312093862,0,0
-0.1513572082976979,-8.923667729831976,0,0
1.0963468456657985,0.9525838694355202,1,0
0.9971179807917595,-4.705497365558199,0,0
0.7231004937377982,-7.965557967844676,0,0
-1.1539503636520094,-4.5060373800882125,1,0
0.058925589181629955,1.3937066816233363,0,0
-1.5023965693817127,5.610082600900618,0,1
-0.6894491845499376,6.972419097572217,1,1
-0.8264385386590144,-0.20226851074677576,0,0
0.3547576931132181,-1.3256955216601212,1,0
-0.2420198298702195,1.76488726489159,0,1
-1.2140774030941206,-5.238845170081549,1,1
-0.5256405931019397,3.5686077754002024,1,1
0.09419230031014657,-0.7720723125477266,0,1
0.3269625954044574,-6.978391397359643,0,0
0.06651722238316789,-6.827135128641312,1,0
-0.5986539369229861,-3.9758968820394127,0,0
0.03700572191014953,-7.888753035889182,0,0
-0.7097279658468882,-3.4472383373803335,1,0
-2.2886200400145285,-3.9315909742072224,1,0
-2.3205942757907416,-4.567430723029858,1,0
0.37687652085089274,-1.4512600917310436,0,0
-0.3474506524985633,-5.430713694141871,0,0
-1.4617326882614081,-3.081157174806873,1,0
1.5522431800485608,4.6983783942850295,0,1
-0.25857263167677125,-6.013354995778963,0,0
-1.3065268517353166,-8.59221110766863,0,0
0.21950955579304526,0.2568031766380265,1,0
-0.6493379277303881,0.12269150917529226,1,0
0.453781912635684,-5.09331442378627,0,0
0.0875512413851909,1.3010716367470723,0,1
-1.7558905834377194,-9.216952135066911,0,0
-0.3627411659871381,-4.505175541895106,0,0
0.011498899870062375,-2.5660602139348985,0,0
-1.3780834670640771,-0.5870779996352138,1,0
-1.0299352833089765,-6.525330467690448,0,0
0.42262862170882565,3.3823268596699454,1,1
-0.11038929902688775,0.13616459949028425,0,1
1.0946383747120914,-3.107736935808161,0,0
