dataset,transform,model,split_id,Accuracy,Accuracy_race_0,Accuracy_race_0-race_1,Accuracy_race_0/race_1,Accuracy_race_1,Balanced Accuracy,CV absolute,F1,TNR,TNR_race_0,TNR_race_0-race_1,TNR_race_0/race_1,TNR_race_1,TPR,TPR_race_0,TPR_race_0-race_1,TPR_race_0/race_1,TPR_race_1,prob_pos,prob_pos_race_0,prob_pos_race_0-race_1,prob_pos_race_0/race_1,prob_pos_race_1,seed
Compas Race,Upsample naive,SVM,3,0.6877534468775345,0.6986469864698647,0.031980319803198036,0.954225352112676,0.6666666666666666,0.6891034823020117,0.8080829379722368,0.6723404255319148,0.6741071428571429,0.6322115384615384,0.10997596153846156,0.8518218623481781,0.7421875,0.7040998217468806,0.7682619647355163,0.21948147693063824,0.7143142742902839,0.5487804878048781,0.4979724249797242,0.5633456334563346,0.19191706202776315,0.6593262632563942,0.3714285714285713,7230.0
Compas Race,Upsample naive,Majority,3,0.5450121654501217,0.5116851168511685,0.09783869267264113,0.8394833948339482,0.6095238095238096,0.5,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,7230.0
Compas Race,Upsample naive,"Logistic Regression, C=1.0",4,0.6496350364963503,0.6568265682656826,0.02111228255139697,0.9678571428571427,0.6357142857142857,0.6479500891265597,0.8427604990335618,0.6203866432337435,0.6666666666666666,0.6322115384615384,0.09044471153846156,0.8748440748440748,0.72265625,0.6292335115864528,0.6826196473551638,0.18261964735516376,0.7324723247232472,0.5,0.4679643146796432,0.5215252152521526,0.1572395009664383,0.6985006738544474,0.3642857142857143,9640.0
Compas Race,Upsample naive,SVM,4,0.6763990267639902,0.6924969249692496,0.04725882973115436,0.9317558995178892,0.6452380952380953,0.6727980965113318,0.8206554208399226,0.6402164111812444,0.7127976190476191,0.6826923076923077,0.07902644230769229,0.8962524654832348,0.76171875,0.6327985739750446,0.7027707808564232,0.2393561467100817,0.6594107876562637,0.4634146341463415,0.4444444444444444,0.5055350553505535,0.17934457916007734,0.6452380952380952,0.3261904761904762,9640.0
Compas Race,Upsample naive,Majority,4,0.5450121654501217,0.5116851168511685,0.09783869267264113,0.8394833948339482,0.6095238095238096,0.5,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,9640.0
Compas Race,Upsample naive,"Logistic Regression, C=1.0",5,0.6763990267639902,0.6961869618696187,0.05809172377438065,0.91655729429581,0.6380952380952379,0.67647854596384,0.8710947109471094,0.6557377049180328,0.6755952380952381,0.6634615384615384,0.031850961538461564,0.9541918755401899,0.6953125,0.6773618538324421,0.7304785894206549,0.1816981016157768,0.7512615643397814,0.5487804878048781,0.4849959448499594,0.5289052890528906,0.12890528905289056,0.7562790697674419,0.4,12050.0
Compas Race,Upsample naive,SVM,5,0.6861313868613139,0.6924969249692496,0.01868740115972578,0.9730144633341792,0.6738095238095239,0.6839349376114082,0.8201809875241609,0.6566104702750666,0.7083333333333334,0.6682692307692307,0.10516826923076927,0.864024864024864,0.7734375,0.6595365418894831,0.7178841309823678,0.19959144805553847,0.7219726144629867,0.5182926829268293,0.4590429845904298,0.5202952029520295,0.17981901247583898,0.6543904086457278,0.3404761904761905,12050.0
Compas Race,Upsample naive,Majority,5,0.5450121654501217,0.5116851168511685,0.09783869267264113,0.8394833948339482,0.6095238095238096,0.5,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,12050.0
Compas Race,Upsample naive,"Logistic Regression, C=1.0",6,0.6496350364963503,0.6580565805658056,0.02472324723247233,0.962429906542056,0.6333333333333333,0.6489806149732621,0.8580390089615182,0.6250000000000001,0.65625,0.6274038461538461,0.07572115384615385,0.8923076923076922,0.703125,0.6417112299465241,0.690176322418136,0.16578607851569693,0.7597917037564537,0.5243902439024389,0.4793187347931874,0.5276752767527675,0.14196099103848175,0.7309690309690311,0.3857142857142857,14460.0
Compas Race,Upsample naive,SVM,6,0.6796431467964315,0.6937269372693727,0.04134598488842034,0.9404002026342452,0.6523809523809524,0.6788658645276293,0.8569671410999824,0.6556233653007847,0.6875,0.6658653846153846,0.05679086538461544,0.9214137214137214,0.72265625,0.6702317290552585,0.7229219143576826,0.18023898752841427,0.7506798674258521,0.5426829268292683,0.4752635847526359,0.5239852398523985,0.1430328589000176,0.7270288397048961,0.3809523809523809,14460.0
Compas Race,Upsample naive,Majority,6,0.5450121654501217,0.5116851168511685,0.09783869267264113,0.8394833948339482,0.6095238095238096,0.5,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,14460.0
Compas Race,Upsample naive,"Logistic Regression, C=1.0",7,0.6496350364963503,0.6519065190651907,0.0066684238270954274,0.9897708894878706,0.6452380952380953,0.6480973071046601,0.8619662625197679,0.6210526315789473,0.6651785714285714,0.6322115384615384,0.08653846153846156,0.8795986622073578,0.71875,0.6310160427807486,0.672544080604534,0.14205627572648516,0.7887777473280352,0.5304878048780488,0.4695863746958637,0.5166051660516605,0.13803373748023195,0.7328061224489796,0.37857142857142856,16870.0
Compas Race,Upsample naive,SVM,7,0.6869424168694241,0.6863468634686347,0.0017483746266033773,0.9974591095391924,0.6880952380952381,0.6862983829895595,0.8160165173080303,0.6637630662020906,0.6934523809523809,0.6442307692307693,0.12920673076923073,0.832944832944833,0.7734375,0.6791443850267379,0.7304785894206549,0.17560054064016706,0.7596089150546679,0.5548780487804879,0.4760746147607461,0.5387453874538746,0.1839834826919698,0.6584964122635355,0.3547619047619048,16870.0
Compas Race,Upsample naive,Majority,7,0.5450121654501217,0.5116851168511685,0.09783869267264113,0.8394833948339482,0.6095238095238096,0.5,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,16870.0
Compas Race,Upsample naive,"Logistic Regression, C=1.0",8,0.6553122465531225,0.6531365313653137,0.006387278158495824,0.990315318315638,0.6595238095238095,0.6538945123503948,0.8390704621331928,0.6275197195442594,0.6696428571428571,0.625,0.1171875,0.8421052631578947,0.7421875,0.6381461675579323,0.6826196473551638,0.15213184247711498,0.7771352713527135,0.5304878048780488,0.4703974047039741,0.5252152521525215,0.16092953786680725,0.6935931749749079,0.3642857142857143,19280.0
Compas Race,Upsample naive,SVM,8,0.6723438767234388,0.6666666666666666,0.01666666666666672,0.975609756097561,0.6833333333333333,0.6709916921313981,0.8258566157090141,0.6456140350877193,0.6860119047619048,0.6346153846153846,0.13491586538461542,0.8246778602108551,0.76953125,0.6559714795008913,0.7002518891687658,0.1514714013638877,0.7836901210738726,0.5487804878048781,0.4695863746958637,0.5289052890528906,0.1741433842909858,0.6707475083056478,0.3547619047619048,19280.0
Compas Race,Upsample naive,Majority,8,0.5450121654501217,0.5116851168511685,0.09783869267264113,0.8394833948339482,0.6095238095238096,0.5,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,19280.0
Compas Race,Upsample naive,"Logistic Regression, C=1.0",9,0.6472019464720195,0.6580565805658056,0.03186610437532944,0.9515754339118826,0.6261904761904762,0.6445402024446143,0.8298629414865577,0.6133333333333333,0.6741071428571429,0.6394230769230769,0.09104567307692313,0.8753599341834635,0.73046875,0.6149732620320856,0.6775818639798489,0.2141672298335074,0.683924199836794,0.4634146341463415,0.45742092457420924,0.5153751537515375,0.1701370585134423,0.6698772587794067,0.34523809523809523,21690.0
Compas Race,Upsample naive,SVM,9,0.667477696674777,0.6838868388683886,0.04817255315410296,0.9295606372045221,0.6357142857142857,0.6649080086580086,0.7877613776137761,0.6352313167259787,0.6934523809523809,0.6514423076923077,0.11027644230769229,0.8552268244575937,0.76171875,0.6363636363636364,0.7178841309823678,0.27885974073846537,0.6115532734274711,0.43902439024390244,0.45660989456609896,0.5289052890528906,0.21223862238622393,0.598720930232558,0.31666666666666665,21690.0
Compas Race,Upsample naive,Majority,9,0.5450121654501217,0.5116851168511685,0.09783869267264111,0.8394833948339482,0.6095238095238096,0.5,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,21690.0
