dataset,transform,model,split_id,Accuracy,Accuracy_race_White_0,Accuracy_race_White_0-race_White_1,Accuracy_race_White_0/race_White_1,Accuracy_race_White_1,Balanced Accuracy,CV absolute,F1,P(s|y)=0.5,TNR,TNR_race_White_0,TNR_race_White_0-race_White_1,TNR_race_White_0/race_White_1,TNR_race_White_1,TPR,TPR_race_White_0,TPR_race_White_0-race_White_1,TPR_race_White_0/race_White_1,TPR_race_White_1,percent_dropped,prob_pos,prob_pos_race_White_0,prob_pos_race_White_0-race_White_1,prob_pos_race_White_0/race_White_1,prob_pos_race_White_1,seed
Adult Race-Binary,no_transform,"Logistic Regression, C=1.0",2,0.8916139240506329,0.9003164556962026,0.017405063291139222,0.9806678383128296,0.8829113924050633,0.7661090225563909,0.9841772151898734,0.6297297297297297,1.0,0.949718045112782,0.9595864661654137,0.019736842105263164,0.9794319294809012,0.9398496240601504,0.5825,0.585,0.0050000000000000044,0.9914529914529916,0.58,0.7204776647501105,0.13449367088607594,0.12658227848101267,0.015822784810126583,0.8888888888888888,0.14240506329113925,4820.0
Adult Race-Binary,no_transform,SVM,2,0.9042721518987342,0.903481012658228,0.0015822784810126669,0.9982517482517482,0.9050632911392406,0.7594172932330827,0.9841772151898734,0.6441176470588235,1.0,0.9713345864661654,0.975563909774436,0.008458646616541388,0.9913294797687858,0.9671052631578948,0.5475,0.52,0.05499999999999994,0.9043478260869566,0.575,0.7204776647501105,0.11075949367088607,0.1028481012658228,0.01582278481012657,0.8666666666666668,0.11867088607594935,4820.0
Adult Race-Binary,no_transform,Majority,2,0.8417721518987342,0.8417721518987342,0.0,1.0,0.8417721518987342,0.5,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,,0.0,0.7204776647501105,0.0,0.0,0.0,,0.0,4820.0
Adult Race-Binary,no_transform,Kamiran & Calders LR,2,0.8908227848101266,0.8955696202531646,0.009493670886076,0.9893992932862192,0.8860759493670886,0.7666541353383458,0.9936708860759492,0.6290322580645162,1.0,0.9483082706766918,0.9530075187969924,0.009398496240601515,0.9901380670611442,0.943609022556391,0.585,0.59,0.010000000000000007,0.983050847457627,0.58,0.7204776647501105,0.1360759493670886,0.13291139240506328,0.006329113924050639,0.9545454545454544,0.13924050632911392,4820.0
Adult Race-Binary,no_transform,Kamiran & Calders SVM,2,0.903876582278481,0.9026898734177216,0.002373417721519,0.9973776223776224,0.9050632911392406,0.7571522556390977,0.9881329113924052,0.6410635155096012,1.0,0.9718045112781954,0.974624060150376,0.005639097744360888,0.9942140790742526,0.9689849624060152,0.5425,0.52,0.04499999999999993,0.920353982300885,0.565,0.7204776647501105,0.10957278481012656,0.10363924050632912,0.011867088607594944,0.8972602739726027,0.11550632911392406,4820.0
Adult Race-Binary,no_transform,"Logistic Regression, C=1.0",3,0.8678797468354429,0.8686708860759493,0.0015822784810126669,0.9981785063752276,0.8670886075949367,0.7438909774436091,0.9873417721518988,0.5739795918367347,1.0,0.925281954887218,0.9295112781954888,0.008458646616541388,0.9908998988877654,0.9210526315789472,0.5625,0.545,0.03499999999999992,0.9396551724137931,0.58,0.7204776647501105,0.1518987341772152,0.14556962025316456,0.012658227848101278,0.92,0.15822784810126586,7230.0
Adult Race-Binary,no_transform,SVM,3,0.8876582278481012,0.8900316455696202,0.004746835443037889,0.9946666666666668,0.8852848101265823,0.7495488721804511,0.9841772151898734,0.6066481994459832,1.0,0.9515977443609024,0.9577067669172932,0.012218045112782015,0.987242394504416,0.9454887218045112,0.5475,0.53,0.03499999999999992,0.9380530973451328,0.565,0.7204776647501105,0.127373417721519,0.1194620253164557,0.015822784810126583,0.8830409356725146,0.13528481012658228,7230.0
Adult Race-Binary,no_transform,Majority,3,0.8417721518987342,0.8417721518987342,0.0,1.0,0.8417721518987342,0.5,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,,0.0,0.7204776647501105,0.0,0.0,0.0,,0.0,7230.0
Adult Race-Binary,no_transform,Kamiran & Calders LR,3,0.8694620253164557,0.8702531645569621,0.0015822784810126669,0.9981818181818182,0.8686708860759493,0.7448308270676691,0.990506329113924,0.5769230769230769,1.0,0.9271616541353384,0.9304511278195488,0.006578947368421018,0.9929292929292928,0.9238721804511278,0.5625,0.55,0.024999999999999908,0.9565217391304348,0.575,0.7204776647501105,0.15031645569620253,0.14556962025316456,0.009493670886075944,0.9387755102040816,0.1550632911392405,7230.0
Adult Race-Binary,no_transform,Kamiran & Calders SVM,3,0.8872626582278481,0.8900316455696202,0.005537974683544222,0.9937777777777779,0.8844936708860759,0.7493139097744361,0.9833860759493672,0.6058091286307054,1.0,0.9511278195488722,0.9577067669172932,0.013157894736842146,0.9862610402355252,0.9445488721804512,0.5475,0.53,0.03499999999999992,0.9380530973451328,0.565,0.7204776647501105,0.12776898734177214,0.1194620253164557,0.016613924050632917,0.8779069767441859,0.1360759493670886,7230.0
Adult Race-Binary,no_transform,"Logistic Regression, C=1.0",4,0.8746044303797469,0.8813291139240507,0.013449367088607668,0.9847396768402152,0.8678797468354429,0.7428101503759399,0.9802215189873418,0.5812417437252312,1.0,0.9356203007518796,0.9454887218045112,0.019736842105263164,0.9791252485089464,0.925751879699248,0.55,0.54,0.02000000000000001,0.9642857142857144,0.56,0.7204776647501105,0.14121835443037975,0.13132911392405064,0.019778481012658226,0.8691099476439791,0.15110759493670886,9640.0
Adult Race-Binary,no_transform,SVM,4,0.8928006329113924,0.8931962025316456,0.0007911392405063332,0.9991142604074402,0.8924050632911392,0.7505733082706767,0.9818037974683544,0.6156028368794326,1.0,0.9586466165413534,0.9642857142857144,0.011278195488721776,0.9883040935672516,0.9530075187969924,0.5425,0.515,0.05499999999999994,0.9035087719298248,0.57,0.7204776647501105,0.1206487341772152,0.1115506329113924,0.01819620253164557,0.8597560975609756,0.12974683544303794,9640.0
Adult Race-Binary,no_transform,Majority,4,0.8417721518987342,0.8417721518987342,0.0,1.0,0.8417721518987342,0.5,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,,0.0,0.7204776647501105,0.0,0.0,0.0,,0.0,9640.0
Adult Race-Binary,no_transform,Kamiran & Calders LR,4,0.8714398734177216,0.8789556962025317,0.015031645569620222,0.982898289828983,0.8639240506329114,0.7378853383458647,0.9833860759493672,0.5718050065876153,1.0,0.9332706766917294,0.9426691729323308,0.01879699248120304,0.9800598205383848,0.9238721804511278,0.5425,0.54,0.0050000000000000044,0.9908256880733944,0.545,0.7204776647501105,0.14200949367088608,0.1337025316455696,0.016613924050632917,0.8894736842105263,0.15031645569620253,9640.0
Adult Race-Binary,no_transform,Kamiran & Calders SVM,4,0.8928006329113924,0.8931962025316456,0.0007911392405063332,0.9991142604074402,0.8924050632911392,0.7515883458646617,0.9833860759493672,0.6166902404526168,1.0,0.9581766917293232,0.9633458646616542,0.010338345864661648,0.9892682926829268,0.9530075187969924,0.545,0.52,0.04999999999999993,0.912280701754386,0.57,0.7204776647501105,0.12143987341772153,0.11313291139240507,0.016613924050632903,0.8719512195121952,0.12974683544303794,9640.0
Adult Race-Binary,no_transform,"Logistic Regression, C=1.0",5,0.8852848101265823,0.8892405063291139,0.007911392405063222,0.9911032028469752,0.8813291139240507,0.7613345864661654,0.995253164556962,0.6153846153846154,1.0,0.9426691729323308,0.9464285714285714,0.007518796992481147,0.9920556107249257,0.9389097744360902,0.58,0.585,0.010000000000000007,0.9829059829059827,0.575,0.7204776647501105,0.14003164556962025,0.13765822784810128,0.004746835443037972,0.9666666666666668,0.14240506329113925,12050.0
Adult Race-Binary,no_transform,SVM,5,0.8995253164556962,0.8987341772151899,0.0015822784810126669,0.9982425307557118,0.9003164556962026,0.7697932330827068,0.9984177215189872,0.6462395543175486,1.0,0.9595864661654137,0.9586466165413534,0.001879699248120259,0.9980430528375734,0.9605263157894736,0.58,0.58,0.0,1.0,0.58,0.7204776647501105,0.12579113924050633,0.12658227848101267,0.0015822784810126669,0.9875,0.125,12050.0
Adult Race-Binary,no_transform,Majority,5,0.8417721518987342,0.8417721518987342,0.0,1.0,0.8417721518987342,0.5,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,,0.0,0.7204776647501105,0.0,0.0,0.0,,0.0,12050.0
Adult Race-Binary,no_transform,Kamiran & Calders LR,5,0.8864715189873418,0.8876582278481012,0.002373417721518889,0.9973262032085564,0.8852848101265823,0.7660996240601503,0.997626582278481,0.6218708827404479,1.0,0.9421992481203008,0.943609022556391,0.0028195488721804995,0.9970119521912352,0.9407894736842104,0.59,0.59,0.0,1.0,0.59,0.7204776647501105,0.14200949367088608,0.14082278481012658,0.002373417721519,0.9834254143646408,0.14319620253164558,12050.0
Adult Race-Binary,no_transform,Kamiran & Calders SVM,5,0.8987341772151899,0.8971518987341772,0.003164556962025333,0.9964850615114236,0.9003164556962026,0.7672932330827067,1.0,0.6424581005586592,1.0,0.9595864661654137,0.9586466165413534,0.001879699248120259,0.9980430528375734,0.9605263157894736,0.575,0.57,0.010000000000000007,0.9827586206896552,0.58,0.7204776647501105,0.125,0.125,0.0,1.0,0.125,12050.0
Adult Race-Binary,no_transform,"Logistic Regression, C=1.0",6,0.8829113924050633,0.8868670886075949,0.007911392405063222,0.9910793933987512,0.8789556962025317,0.7457142857142858,0.9667721518987342,0.5956284153005463,1.0,0.9464285714285714,0.9586466165413534,0.02443609022556392,0.9745098039215686,0.9342105263157896,0.545,0.505,0.07999999999999996,0.8632478632478633,0.585,0.7204776647501105,0.13132911392405064,0.11471518987341772,0.03322784810126583,0.7754010695187166,0.14794303797468356,14460.0
Adult Race-Binary,no_transform,SVM,6,0.9015031645569621,0.9042721518987342,0.0055379746835443324,0.9938757655293088,0.8987341772151899,0.768937969924812,0.9849683544303798,0.6488011283497884,1.0,0.962875939849624,0.9689849624060152,0.012218045112782015,0.9873908826382152,0.9567669172932328,0.575,0.56,0.02999999999999992,0.9491525423728816,0.59,0.7204776647501105,0.12223101265822785,0.11471518987341772,0.01503164556962025,0.8841463414634146,0.12974683544303794,14460.0
Adult Race-Binary,no_transform,Majority,6,0.8417721518987342,0.8417721518987342,0.0,1.0,0.8417721518987342,0.5,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,,0.0,0.7204776647501105,0.0,0.0,0.0,,0.0,14460.0
Adult Race-Binary,no_transform,Kamiran & Calders LR,6,0.8813291139240507,0.8852848101265823,0.007911392405063333,0.9910634495084896,0.877373417721519,0.7478195488721804,0.9683544303797468,0.5956873315363882,1.0,0.9431390977443608,0.9548872180451128,0.0234962406015038,0.9753937007874016,0.931390977443609,0.5525,0.515,0.07499999999999996,0.8728813559322035,0.59,0.7204776647501105,0.13528481012658228,0.1194620253164557,0.03164556962025317,0.7905759162303665,0.15110759493670886,14460.0
Adult Race-Binary,no_transform,Kamiran & Calders SVM,6,0.9030854430379748,0.9050632911392406,0.003955696202531668,0.9956293706293706,0.9011075949367088,0.7698778195488721,0.9897151898734178,0.6524822695035459,1.0,0.9647556390977444,0.9689849624060152,0.008458646616541388,0.991270611057226,0.9605263157894736,0.575,0.565,0.02000000000000001,0.9658119658119658,0.585,0.7204776647501105,0.1206487341772152,0.11550632911392406,0.010284810126582278,0.9182389937106918,0.12579113924050633,14460.0
Adult Race-Binary,no_transform,"Logistic Regression, C=1.0",7,0.8924050632911392,0.9011075949367088,0.017405063291139222,0.980684811237928,0.8837025316455697,0.7797744360902256,0.9699367088607596,0.6439790575916229,1.0,0.9445488721804512,0.9586466165413534,0.02819548872180455,0.9705882352941176,0.9304511278195488,0.615,0.595,0.040000000000000036,0.9370078740157479,0.635,0.7204776647501105,0.1439873417721519,0.12895569620253164,0.0300632911392405,0.8109452736318408,0.15901898734177214,16870.0
Adult Race-Binary,no_transform,SVM,7,0.903481012658228,0.909018987341772,0.011075949367088556,0.9878154917319408,0.8979430379746836,0.7782330827067669,0.985759493670886,0.6611111111111111,1.0,0.9614661654135338,0.9689849624060152,0.015037593984962403,0.9844810863239574,0.9539473684210528,0.595,0.59,0.010000000000000007,0.9833333333333332,0.6,0.7204776647501105,0.12658227848101267,0.1194620253164557,0.014240506329113915,0.8934911242603549,0.1337025316455696,16870.0
Adult Race-Binary,no_transform,Majority,7,0.8417721518987342,0.8417721518987342,0.0,1.0,0.8417721518987342,0.5,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,,0.0,0.7204776647501105,0.0,0.0,0.0,,0.0,16870.0
Adult Race-Binary,no_transform,Kamiran & Calders LR,7,0.8888449367088608,0.8955696202531646,0.013449367088607556,0.9849823321554771,0.8821202531645571,0.7766447368421052,0.9754746835443038,0.635538261997406,1.0,0.9407894736842104,0.9520676691729324,0.022556390977443552,0.9763079960513328,0.9295112781954888,0.6125,0.595,0.03500000000000003,0.9444444444444444,0.63,0.7204776647501105,0.14675632911392406,0.13449367088607594,0.0245253164556962,0.8457711442786071,0.15901898734177214,16870.0
Adult Race-Binary,no_transform,Kamiran & Calders SVM,7,0.903876582278481,0.9098101265822784,0.011867088607594887,0.9869565217391304,0.8979430379746836,0.7784680451127819,0.9881329113924052,0.6620305980528512,1.0,0.9619360902255641,0.9689849624060152,0.014097744360902276,0.98545101842871,0.9548872180451128,0.595,0.595,0.0,1.0,0.595,0.7204776647501105,0.1261867088607595,0.12025316455696206,0.011867088607594944,0.9101796407185628,0.13212025316455694,16870.0
Adult Race-Binary,no_transform,"Logistic Regression, C=1.0",8,0.8868670886075949,0.8900316455696202,0.0063291139240505565,0.9928888888888888,0.8837025316455697,0.7724248120300752,0.9778481012658228,0.6285714285714286,1.0,0.9398496240601504,0.9483082706766918,0.016917293233082775,0.9821605550049554,0.931390977443609,0.605,0.58,0.05000000000000005,0.9206349206349206,0.63,0.7204776647501105,0.1463607594936709,0.13528481012658228,0.022151898734177226,0.8592964824120602,0.1574367088607595,19280.0
Adult Race-Binary,no_transform,SVM,8,0.9030854430379748,0.9042721518987342,0.002373417721519,0.9973753280839894,0.9018987341772152,0.7749530075187969,0.9897151898734178,0.6573426573426574,1.0,0.962406015037594,0.9661654135338346,0.007518796992481147,0.9922178988326849,0.9586466165413534,0.5875,0.575,0.025000000000000026,0.9583333333333331,0.6,0.7204776647501105,0.12460443037974685,0.1194620253164557,0.010284810126582278,0.9207317073170732,0.12974683544303794,19280.0
Adult Race-Binary,no_transform,Majority,8,0.8417721518987342,0.8417721518987342,0.0,1.0,0.8417721518987342,0.5,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,,0.0,0.7204776647501105,0.0,0.0,0.0,,0.0,19280.0
Adult Race-Binary,no_transform,Kamiran & Calders LR,8,0.8856803797468354,0.8829113924050633,0.005537974683544222,0.9937666963490652,0.8884493670886076,0.7707048872180451,0.9881329113924052,0.6251621271076525,1.0,0.9389097744360902,0.9407894736842104,0.003759398496240629,0.996003996003996,0.93703007518797,0.6025,0.575,0.05500000000000005,0.9126984126984128,0.63,0.7204776647501105,0.14675632911392406,0.14082278481012658,0.011867088607594944,0.922279792746114,0.15268987341772153,19280.0
Adult Race-Binary,no_transform,Kamiran & Calders SVM,8,0.9026898734177216,0.9050632911392406,0.004746835443038,0.9947552447552448,0.9003164556962026,0.772687969924812,0.9936708860759492,0.6544943820224719,1.0,0.962875939849624,0.9661654135338346,0.006578947368421018,0.9931906614785992,0.9595864661654137,0.5825,0.58,0.0050000000000000044,0.9914529914529916,0.585,0.7204776647501105,0.12341772151898735,0.12025316455696206,0.006329113924050639,0.95,0.12658227848101267,19280.0
Adult Race-Binary,no_transform,"Logistic Regression, C=1.0",9,0.8864715189873418,0.9003164556962026,0.027689873417721556,0.969244288224956,0.872626582278481,0.7660996240601503,0.9691455696202531,0.6218708827404479,1.0,0.9421992481203008,0.9595864661654135,0.03477443609022557,0.9637610186092067,0.924812030075188,0.59,0.585,0.010000000000000009,0.9831932773109243,0.595,0.7204776647501105,0.14200949367088608,0.12658227848101267,0.030854430379746833,0.8040201005025126,0.1574367088607595,21690.0
Adult Race-Binary,no_transform,SVM,9,0.9042721518987342,0.9121835443037974,0.015822784810126556,0.9826539462272333,0.8963607594936709,0.7817481203007519,0.9857594936708861,0.6657458563535912,1.0,0.9609962406015038,0.9699248120300752,0.017857142857142905,0.9815891472868217,0.9520676691729323,0.6025,0.605,0.0050000000000000044,0.9917355371900827,0.6,0.7204776647501105,0.1281645569620253,0.12104430379746836,0.014240506329113917,0.8947368421052632,0.13528481012658228,21690.0
Adult Race-Binary,no_transform,Majority,9,0.8417721518987342,0.8417721518987342,0.0,1.0,0.8417721518987342,0.5,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,,0.0,0.7204776647501105,0.0,0.0,0.0,,0.0,21690.0
Adult Race-Binary,no_transform,Kamiran & Calders LR,9,0.8860759493670886,0.8971518987341772,0.022151898734177222,0.9753086419753086,0.875,0.7638345864661654,0.9810126582278481,0.6190476190476191,1.0,0.9426691729323309,0.9548872180451128,0.024436090225563922,0.9744094488188976,0.9304511278195489,0.585,0.59,0.010000000000000009,0.983050847457627,0.58,0.7204776647501105,0.14082278481012658,0.13132911392405064,0.01898734177215189,0.8736842105263158,0.15031645569620253,21690.0
Adult Race-Binary,no_transform,Kamiran & Calders SVM,9,0.9042721518987342,0.9113924050632911,0.014240506329113889,0.984375,0.8971518987341772,0.779718045112782,0.9873417721518988,0.663888888888889,1.0,0.9619360902255639,0.9699248120300752,0.015977443609022535,0.9835271317829457,0.9539473684210527,0.5975,0.6,0.0050000000000000044,0.9916666666666667,0.595,0.7204776647501105,0.12658227848101267,0.12025316455696203,0.01265822784810125,0.9047619047619049,0.13291139240506328,21690.0
