dataset,transform,model,split_id,Accuracy,Accuracy_race_0,Accuracy_race_0-race_1,Accuracy_race_0/race_1,Accuracy_race_1,Balanced Accuracy,CV absolute,F1,TNR,TNR_race_0,TNR_race_0-race_1,TNR_race_0/race_1,TNR_race_1,TPR,TPR_race_0,TPR_race_0-race_1,TPR_race_0/race_1,TPR_race_1,prob_pos,prob_pos_race_0,prob_pos_race_0-race_1,prob_pos_race_0/race_1,prob_pos_race_1,seed
Compas Race,Upsample uniform,SVM,3,0.6820762368207623,0.6900369003690037,0.02337023370233704,0.9661319073083778,0.6666666666666666,0.6741787624140565,0.8029520295202952,0.6266666666666667,0.7619047619047619,0.7211538461538461,0.10697115384615384,0.8708272859216255,0.828125,0.5864527629233511,0.6574307304785895,0.2427965841371261,0.6306887206803102,0.4146341463414634,0.3965936739659368,0.4637146371463714,0.1970479704797048,0.5750663129973475,0.26666666666666666,7230.0
Compas Race,Upsample uniform,Majority,3,0.5450121654501217,0.5116851168511685,0.09783869267264113,0.8394833948339482,0.6095238095238096,0.5,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,7230.0
Compas Race,Upsample uniform,"Logistic Regression, C=1.0",4,0.6496350364963503,0.6580565805658056,0.02472324723247233,0.962429906542056,0.6333333333333333,0.6397058823529411,0.8541381128096995,0.5789473684210527,0.75,0.7259615384615384,0.06310096153846156,0.9200304645849201,0.7890625,0.5294117647058824,0.5869017632241813,0.1966578607851569,0.6649220140270073,0.3902439024390244,0.3771289537712895,0.4268142681426814,0.14586188719030047,0.6582544256895843,0.2809523809523809,9640.0
Compas Race,Upsample uniform,SVM,4,0.6723438767234388,0.6777367773677737,0.015832015463011828,0.9766398755509462,0.6619047619047619,0.6565643302775656,0.8538921103496749,0.5720338983050848,0.8318452380952381,0.8100961538461539,0.05709134615384615,0.9341649341649342,0.8671875,0.4812834224598929,0.5390428211586902,0.1975794065245438,0.6334625028493276,0.3414634146341464,0.31062449310624496,0.36039360393603936,0.1461078896503251,0.5945880058508044,0.21428571428571427,9640.0
Compas Race,Upsample uniform,Majority,4,0.5450121654501217,0.5116851168511685,0.09783869267264113,0.8394833948339482,0.6095238095238096,0.5,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,9640.0
Compas Race,Upsample uniform,"Logistic Regression, C=1.0",5,0.6942416869424168,0.7134071340713407,0.05626427692848357,0.9211330049261084,0.6571428571428571,0.6853394766997708,0.8936215076436478,0.6357487922705315,0.7842261904761905,0.7860576923076923,0.004807692307692291,0.9938837920489296,0.78125,0.5864527629233511,0.6372795969773299,0.17386496283098846,0.7271763231466307,0.4634146341463415,0.3844282238442822,0.4206642066420664,0.10637849235635216,0.7471177944862155,0.3142857142857143,12050.0
Compas Race,Upsample uniform,SVM,5,0.6958637469586375,0.7097170971709718,0.04066947812335275,0.9426962119336468,0.669047619047619,0.6862387000254647,0.8156475136179933,0.6341463414634146,0.7931547619047619,0.7644230769230769,0.07542067307692313,0.9101967799642218,0.83984375,0.5793226381461676,0.6523929471032746,0.24995392271303066,0.6168659949147755,0.4024390243902439,0.3763179237631792,0.4391143911439114,0.1843524863820067,0.580172068827531,0.25476190476190474,12050.0
Compas Race,Upsample uniform,Majority,5,0.5450121654501217,0.5116851168511685,0.09783869267264113,0.8394833948339482,0.6095238095238096,0.5,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,12050.0
Compas Race,Upsample uniform,"Logistic Regression, C=1.0",6,0.667477696674777,0.6703567035670357,0.00845194166227381,0.9873918741808648,0.6619047619047619,0.6593137254901961,0.8704094183798979,0.6087786259541984,0.75,0.7259615384615384,0.06310096153846156,0.9200304645849201,0.7890625,0.5686274509803921,0.6120906801007556,0.14867604595441414,0.7571012747164508,0.4634146341463415,0.39497161394971614,0.4391143911439114,0.1295905816201019,0.7048819527811124,0.30952380952380953,14460.0
Compas Race,Upsample uniform,SVM,6,0.6853203568532036,0.6949569495694957,0.02829028290282909,0.9592920353982299,0.6666666666666666,0.6750939011968424,0.8423124231242312,0.6188605108055011,0.7886904761904762,0.7644230769230769,0.06370192307692313,0.923076923076923,0.828125,0.5614973262032086,0.6221662468513854,0.20753210050992205,0.6664362595042954,0.4146341463414634,0.3706407137064071,0.42435424354243545,0.1576875768757688,0.6284057971014493,0.26666666666666666,14460.0
Compas Race,Upsample uniform,Majority,6,0.5450121654501217,0.5116851168511685,0.09783869267264113,0.8394833948339482,0.6095238095238096,0.5,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,14460.0
Compas Race,Upsample uniform,"Logistic Regression, C=1.0",7,0.6593673965936739,0.6531365313653137,0.018292040063257686,0.9727565360759992,0.6714285714285714,0.648781671759613,0.8953259532595326,0.5866141732283465,0.7663690476190477,0.7427884615384616,0.061899038461538436,0.9230769230769232,0.8046875,0.5311942959001783,0.5591939546599496,0.0957793205136081,0.8287189628653044,0.4634146341463415,0.36901865369018655,0.4046740467404674,0.10467404674046744,0.7413373860182371,0.3,16870.0
Compas Race,Upsample uniform,SVM,7,0.6772100567721006,0.6765067650676507,0.002064663503777875,0.9969573379944326,0.6785714285714286,0.6632368856633563,0.8568704972764014,0.5888429752066117,0.8184523809523809,0.7908653846153846,0.07241586538461542,0.9161155586494952,0.86328125,0.5080213903743316,0.5566750629722922,0.1664311605332678,0.7010263767796049,0.3902439024390244,0.3300892133008921,0.3788437884378844,0.14312950272359865,0.6221938775510204,0.2357142857142857,16870.0
Compas Race,Upsample uniform,Majority,7,0.5450121654501217,0.5116851168511685,0.09783869267264113,0.8394833948339482,0.6095238095238096,0.5,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,16870.0
Compas Race,Upsample uniform,"Logistic Regression, C=1.0",8,0.6634225466342255,0.6592865928659286,0.012141978562642763,0.9819162021407448,0.6714285714285714,0.6533852177234529,0.8361623616236162,0.5943304007820137,0.7648809523809523,0.7235576923076923,0.10847355769230772,0.8696280245576021,0.83203125,0.5418894830659536,0.5919395465994962,0.17120783928242306,0.710768033212247,0.4207317073170732,0.3746958637469586,0.4305043050430504,0.16383763837638374,0.6194285714285714,0.26666666666666666,19280.0
Compas Race,Upsample uniform,SVM,8,0.6747769667477697,0.6703567035670357,0.012976629766297655,0.981009810098101,0.6833333333333333,0.6646851922587217,0.8350114215427868,0.6072477962781586,0.7767857142857143,0.7355769230769231,0.10817307692307687,0.8717948717948718,0.84375,0.5525846702317291,0.6020151133501259,0.16908828408183324,0.7191295030105113,0.4329268292682927,0.3730738037307381,0.42927429274292733,0.16498857845721315,0.6156569791240278,0.2642857142857143,19280.0
Compas Race,Upsample uniform,Majority,8,0.5450121654501217,0.5116851168511685,0.09783869267264113,0.8394833948339482,0.6095238095238096,0.5,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,19280.0
Compas Race,Upsample uniform,"Logistic Regression, C=1.0",9,0.667477696674777,0.6801968019680197,0.03733965911087678,0.9451046241281323,0.6428571428571429,0.6562221479500892,0.864294500087858,0.5924453280318092,0.78125,0.7668269230769231,0.03786057692307687,0.9529499626587006,0.8046875,0.5311942959001783,0.5894206549118388,0.1991767524728144,0.6620804669585157,0.3902439024390244,0.3609083536090835,0.4071340713407134,0.13570549991214198,0.6666810530858869,0.2714285714285714,21690.0
Compas Race,Upsample uniform,SVM,9,0.6707218167072182,0.6814268142681427,0.031426814268142644,0.9538808664259928,0.65,0.6550762350394703,0.8333772623440521,0.5708245243128964,0.8288690476190477,0.8052884615384616,0.061899038461538436,0.9286209286209286,0.8671875,0.48128342245989303,0.5516372795969773,0.24066166984087972,0.5637320414300034,0.31097560975609756,0.3122465531224655,0.36900369003690037,0.16662273765594798,0.5484523809523809,0.20238095238095238,21690.0
Compas Race,Upsample uniform,Majority,9,0.5450121654501217,0.5116851168511685,0.09783869267264111,0.8394833948339482,0.6095238095238096,0.5,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,21690.0
